"BehaviorSpace results (NetLogo 6.2.0)"
"TECSecurityUI-V2021-05-28.nlogo"
"nu_of_neighborhoods_4_6_8"
"06/06/2021 23:04:33:614 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","co2-tax-increase-rate","information-exchange-period","Insulation-Inputting","rewire-prob","no-of-neighborhoods","number-of-links","neighborhood-size","Value-Inputting","climate-change-scenario","gas-price-increase-scenario","annual-subsidy-budget","percentage-loss-per-svo","[step]","mean community-formation-time-list","mean energy-diversity","insulation-improvement","total-costs-per-household","direct-net-benefits-per-household","indirect-net-benefits-per-household","total-co2-per-household"
"128","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.32375000000000004","0.5473214285714283","59.44662153542986","27.10702869600519","0.10034548473846315","129.90294061525046"
"130","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","41.5","0.33","0.5414285714285714","58.41979341469763","28.73714075034908","0.1078319436690066","130.68947179130265"
"129","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","58","0.33375000000000005","0.5364285714285715","62.962274782906384","25.198756318688996","0.08132027013924131","132.76485869691703"
"131","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","65.5","0.3675","0.5299999999999998","61.61456558139671","26.769522016877556","0.08503958410888544","133.01921103359587"
"132","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","49","0.31","0.5448214285714283","62.09199603189797","25.31205426552055","0.08418884091424417","131.54506050810383"
"133","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.31999999999999995","0.5532142857142857","59.37435008813751","27.63217439462305","0.10996620651852568","130.39839835226888"
"134","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.3075","0.5592857142857142","60.03363635134759","27.671702396913474","0.0979655691567416","131.71846357966223"
"135","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.34249999999999997","0.5317857142857143","59.470183420122474","27.24144444117077","0.11203946371445284","129.9003466260087"
"138","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.31375000000000003","0.5550000000000002","58.91919111524217","27.35253592347034","0.11060984689649588","129.27002790085947"
"137","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.3125","0.55125","58.947589910817435","27.414358409383098","0.11775708713844893","129.26630293729082"
"136","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","53.5","0.35874999999999996","0.5405357142857143","62.30372818143362","25.57083827293298","0.10109193405380808","131.93868170582843"
"139","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","40","0.31625000000000003","0.5380357142857144","57.7662969694842","28.740920209775595","0.10621258095518159","129.7190686685946"
"140","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","43","0.32249999999999995","0.5469642857142856","58.288102262585575","28.848066374175513","0.11876254752711618","130.44599366751316"
"141","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.32875","0.5425","59.68873861334298","27.276844696746874","0.10488756425450561","130.4435135710609"
"142","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.29250000000000004","0.559107142857143","57.40704325120429","28.806567526928077","0.10582359586229445","129.2823042112263"
"143","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","71.5","0.4225","0.5187500000000003","66.18730644192956","23.019246112051","0.11581179063551161","133.61033182121827"
"146","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.345","0.5505357142857146","60.38841089267689","27.055461330501203","0.09994393815052689","131.2721070504816"
"144","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.34750000000000003","0.5482142857142858","59.42986596990987","27.46591001321252","0.12656596720395186","129.89700563111998"
"145","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.31999999999999995","0.5524999999999998","58.954751108979536","27.482646046766217","0.11696976047310842","129.4014286868671"
"147","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","55","0.36125","0.5305357142857141","59.096522281479686","29.00799830284631","0.08155848627619805","132.6800513930281"
"148","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.335","0.5350000000000001","59.54328417478062","27.197434170171302","0.1037006125822856","130.1101705484541"
"149","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.33625","0.5453571428571431","59.99302657438624","27.129266294943687","0.10290588119990787","130.720666937014"
"150","0.002","7","false","0.02","8","2","700","false","high temperature rise","0.01","4","15","239","37","0.30625","0.5510714285714284","59.07600515705062","27.25191027460478","0.10016366639178785","129.56014563297776"
